ID,STATUS
5117550,C
5117551,C
5117552,0
5117553,0
5117557,C
5117560,X
5117561,0
5117562,X
5117563,X
5117564,0
5117565,0
5117566,0
5117569,0
5117570,C
5117571,C
5117572,C
5117573,C
5117574,C
5117576,C
5117578,C
5117579,C
5117582,0
5117583,0
5117584,0
5117585,0
5117586,0
5117588,C
5117589,0
5117591,C
5117592,C
5117593,C
5117594,C
5117596,C
5117598,C
5117599,0
5117600,X
5117601,C
5117605,C
5117608,X
5117609,C
5117611,C
5117612,X
5117613,C
5117614,X
5117615,0
5117618,0
5117619,0
5117620,0
5117621,X
5117622,C
5117623,C
5117624,X
5117625,C
5117626,C
5117627,C
5117628,C
5117629,C
5117631,C
5117632,X
5117634,X
5117636,X
5117638,X
5117639,X
5117640,0
5117641,X
5117643,0
5117645,X
5117647,C
5117649,C
5117650,0
5117651,0
5117655,0
5117659,C
5117660,C
5117664,C
5117666,0
5117668,C
5117669,C
5117670,X
5117672,C
5117673,C
5117675,C
5117676,C
5117679,C
5117680,X
5117682,C
5117683,0
5117684,0
5117685,X
5117686,X
5117689,C
5117690,C
5117691,C
5117693,0
5117694,0
5117696,X
5117698,C
5117699,C
5117700,C
5117702,C
5117704,0
5117708,C
5117709,0
5117710,0
5117711,C
5117712,C
5117713,C
5117714,C
5117718,1
5117723,X
5117724,X
5117725,X
5117726,0
5117727,C
5117728,0
5117729,C
5117730,X
5117731,X
5117736,C
5117739,C
5117740,C
5117742,C
5117743,C
5117745,C
5117747,C
5117753,C
5117754,C
5117755,C
5117756,C
5117759,C
5117760,C
5117761,0
5117762,0
5117767,C
5117769,C
5117770,0
5117773,C
5117776,0
5117777,0
5117778,C
5117781,X
5117782,0
5117783,X
5117785,X
5117787,C
5117788,C
5117790,0
5117791,C
5117793,C
5117794,C
5117795,C
5117796,X
5117797,X
5117799,C
5117800,C
5117801,C
5117803,X
5117804,C
5117805,C
5117806,X
5117809,X
5117813,C
5117814,C
5117816,X
5117819,X
5117823,X
5117824,X
5117825,X
5117826,C
5117827,X
5117828,C
5117829,0
5117837,C
5117842,C
5117843,C
5117844,C
5117845,C
5117847,0
5117848,X
5117849,X
5117850,0
5117853,X
5117855,X
5117859,C
5117862,C
5117865,C
5117866,C
5117868,C
5117869,0
5117871,X
5117873,0
5117874,0
5117876,0
5117877,C
5117879,X
5117880,X
5117881,X
5117882,C
5117883,C
5117885,X
5117888,0
5117889,0
5117892,0
5117895,C
5117899,C
5117900,C
5117901,C
5117902,C
5117903,0
5117904,1
5117905,C
5117906,C
5117907,0
5117910,C
5117912,C
5117913,X
5117914,0
5117915,0
5117916,X
5117919,0
5117922,0
5117923,0
5117925,0
5117926,0
5117927,0
5117928,0
5117929,X
5117930,X
5117931,0
5117933,C
5117934,0
5117936,X
5117937,0
5117940,0
5117941,0
5117943,X
5117945,C
5117946,X
5117947,0
5117948,C
5117949,C
5117950,X
5117951,X
5117953,C
5117954,C
5117955,C
5117957,C
5117959,C
5117960,C
5117962,C
5117963,C
5117964,C
5117965,C
5117966,C
5117967,C
5117968,C
5117970,C
5117971,C
5117973,C
5117974,X
5117978,C
5117979,C
5117980,0
5117982,C
5117984,C
5117985,X
5117988,0
5117990,0
5117991,C
5117994,C
5117996,C
5117997,C
5118000,C
5118002,C
5118003,C
5118005,X
5118006,0
5118008,C
5118009,0
5118011,C
5118013,0
5118016,0
5118017,0
5118018,0
5118019,C
5118020,0
5118021,0
5118022,C
5118023,0
5118024,C
5118026,0
5118027,0
5118029,0
5118030,0
5118032,0
5118033,C
5118034,X
5118036,C
5118037,X
5118038,C
5118042,X
5118044,C
5118046,C
5118047,C
5118048,C
5118050,0
5118052,X
5118053,X
5118055,X
5118057,0
5118059,0
5118061,X
5118062,C
5118063,C
5118064,X
5118066,X
5118067,C
5118068,C
5118069,X
5118073,C
5118079,X
5118081,C
5118082,C
5118083,C
5118086,C
5118088,C
5118089,X
5118090,C
5118091,C
5118092,C
5118093,C
5118095,C
5118097,0
5118098,C
5118099,X
5118101,0
5118102,C
5118103,C
5118104,X
5118105,X
5118106,0
5118107,C
5118108,0
5118109,C
5118111,X
5118112,C
5118113,0
5118114,X
5118115,C
5118119,C
5118120,C
5118121,C
5118123,C
5118124,X
5118125,C
5118126,X
5118127,X
5118131,C
5118135,X
5118139,C
5118145,X
5118146,C
5118148,0
5118150,0
5118153,C
5118155,C
5118157,0
5118158,C
5118160,C
5118163,X
5118164,X
5118166,C
5118167,C
5118171,C
5118172,X
5118173,C
5118175,C
5118177,0
5118178,0
5118180,0
5118181,0
5118182,X
5118184,C
5118185,X
5118189,X
5118191,X
5118192,C
5118194,X
5118195,C
5118196,X
5118197,X
5118198,X
5118199,C
5118200,0
5118201,C
5118203,C
5118204,C
5118205,C
5118206,C
5118207,0
5118208,0
5118210,C
5118211,C
5118212,C
5118213,C
5118216,X
5118217,X
5118218,X
5118220,X
5118223,C
5118225,0
5118226,C
5118227,C
5118230,X
5118232,0
5118234,0
5118235,C
5118238,0
5118239,C
5118241,0
5118242,X
5118246,X
5118247,C
5118248,X
5118249,C
5118252,0
5118253,X
5118254,X
5118255,X
5118256,0
5118257,0
5118260,C
5118262,0
5118267,C
5118268,0
5118269,0
5118270,0
5118271,0
5118275,C
5118276,C
5118278,C
5118279,C
5118280,C
5118283,C
5118284,C
5118285,C
5118286,C
5118287,C
5118288,C
5118289,C
5118291,C
5118294,C
5118295,C
5118296,C
5118299,C
5118301,C
5118302,C
5118303,C
5118304,X
5118305,C
5118306,C
5118308,1
5118309,1
5118311,0
5118312,1
5118313,1
5118315,C
5118316,0
5118319,0
5118320,C
5118321,0
5118325,X
5118326,X
5118327,X
5118328,X
5118329,C
5118332,0
5118333,X
5118334,X
5118336,X
5118337,X
5118338,X
5118339,X
5118342,X
5118343,X
5118344,X
5118345,X
5118347,C
5118348,X
5118351,X
5118353,X
5118354,C
5118356,C
5118357,C
5118358,C
5118359,C
5118360,C
5118361,C
5118362,C
5118363,C
5118364,C
5118367,C
5118368,C
5118369,C
5118371,C
5118372,C
5118373,C
5118374,C
5118376,C
5118377,C
5118378,0
5118380,C
5118382,C
5118383,C
5118384,0
5118385,C
5118386,X
5118389,C
5118390,C
5118391,C
5118392,C
5118393,C
5118394,C
5118395,C
5118396,C
5118399,C
5118406,X
5118407,C
5118408,C
5118409,C
5118411,0
5118412,C
5118414,C
5118415,C
5118416,0
5118417,0
5118418,C
5118419,C
5118420,C
5118423,C
5118424,C
5118426,X
5118427,X
5118428,0
5118430,X
5118431,C
5118432,C
5118435,C
5118436,C
5118437,C
5118442,1
5118443,C
5118444,C
5118445,C
5118446,X
5118447,0
5118448,0
5118450,C
5118453,C
5118454,C
5118456,C
5118457,0
5118458,C
5118460,0
5118461,C
5118462,0
5118463,C
5118464,C
5118467,C
5118468,0
5118470,C
5118471,0
5118472,X
5118475,0
5118479,C
5118480,C
5118481,C
5118482,C
5118483,C
5118486,X
5118487,X
5118488,X
5118489,X
5118492,C
5118493,C
5118494,C
5118495,0
5118497,C
5118500,0
5118502,C
5118504,C
5118508,X
5118509,X
5118510,C
5118511,C
5118512,C
5118517,X
5118526,C
5118527,C
5118528,0
5118529,X
5118531,X
5118533,X
5118534,0
5118535,C
5118537,C
5118540,C
5118541,C
5118543,C
5118544,C
5118545,0
5118547,C
5118548,0
5118551,1
5118552,0
5118553,C
5118555,X
5118556,0
5118557,C
5118560,0
5118561,C
5118563,0
5118564,C
5118566,0
5118570,C
5118571,C
5118573,C
5118574,0
5118575,X
5118576,C
5118577,C
5118580,C
5118581,C
5118582,C
5118587,0
5118589,C
5118590,C
5118591,C
5118593,0
5118595,C
5118596,0
5118598,X
5118600,C
5118602,C
5118603,C
5118607,C
5118608,0
5118609,C
5118612,C
5118613,0
5118614,0
5118615,X
5118616,0
5118617,C
5118618,C
5118619,C
5118620,C
5118621,1
5118625,X
5118626,1
5118629,C
5118630,0
5118631,0
5118632,X
5118639,X
5118640,X
5118643,1
5118644,1
5118645,C
5118646,C
5118647,0
5118648,C
5118649,C
5118650,0
5119934,0
5119935,C
5119938,C
5119939,C
5119940,0
5119941,C
5119944,C
5119948,X
5119949,0
5119950,0
5119951,C
5119952,C
5119954,C
5119956,C
5119957,C
5119958,C
5119959,C
5119960,0
5119961,X
5119962,0
5119965,X
5119966,0
5119967,0
5119968,C
5119970,X
5119971,C
5119972,C
5119973,C
5119977,X
5119978,0
5119979,C
5119980,0
5119981,C
5119982,C
5119983,C
5119984,C
5119985,0
5119986,X
5119988,X
5119991,X
5119992,C
5119993,C
5119994,C
5119995,C
5119996,C
5119997,0
5119998,X
5119999,0
5120000,C
5120001,0
5120002,C
5120003,C
5120013,0
5120014,X
5120015,C
5120016,C
5120017,C
5120021,C
5120023,X
5120024,X
5120025,X
5120026,X
5120032,C
5120033,C
5120034,X
5120035,C
5120036,C
5120037,0
5120038,0
5120039,X
5120040,X
5120041,X
5120042,X
5120043,X
5120044,X
5120045,C
5120046,C
5120047,0
5120048,C
5120049,C
5120050,C
5120051,C
5120052,C
5120053,0
5120054,X
5120055,X
5120056,X
5120057,X
5120058,C
5120059,X
5120061,0
5120062,X
5120063,C
5120064,C
5120065,0
5120066,C
5120067,0
5120068,X
5120069,C
5120070,X
5120072,X
5120073,X
5120074,X
5120075,X
5120078,C
5120079,X
5120080,C
5120081,C
5120082,C
5120083,0
5120084,0
5120085,C
5120086,C
5120087,C
5120088,C
5120089,C
5120090,C
5120092,0
5120093,0
5120094,0
5120095,X
5120096,C
5120097,X
5120101,C
5120102,X
5120103,0
5120104,X
5120105,C
5120106,C
5120107,C
5120108,X
5120109,X
5120110,C
5120111,0
5120113,0
5120114,C
5120115,C
5120116,C
5120117,X
5120118,C
5120120,X
5120139,C
5120140,C
5120141,0
5120142,0
5120143,C
5120144,C
5120148,X
5120149,0
5120150,C
5120151,C
5120152,C
5120153,X
5120154,X
5120155,X
5120156,X
5120158,C
5120159,X
5120160,C
5120161,C
5120162,X
5120164,X
5120165,X
5120166,C
5120167,0
5120171,C
5120172,0
5120173,X
5120175,0
5120176,0
5120178,X
5120179,0
5120180,X
5120184,C
5120185,0
5120186,X
5120189,X
5120191,C
5120192,C
5120193,0
5120196,C
5120197,X
5120199,X
5120201,C
5120202,C
5120206,C
5120209,C
5120210,C
5120211,C
5120212,C
5120213,C
5120214,X
5120215,X
5120216,X
5120217,X
5120218,0
5120221,C
5120223,X
5120226,C
5120227,X
5120228,C
5120230,C
5120231,C
5120232,0
5120233,C
5120234,C
5120235,C
5120236,X
5120239,C
5120240,C
5120242,C
5120246,0
5120247,C
5120248,X
5120249,X
5120250,C
5120253,C
5120254,C
5120255,C
5120256,C
5120257,X
5120259,0
5120260,X
5120261,X
5120262,0
5120264,X
5120265,C
5120266,X
5120267,X
5120268,C
5120269,C
5120274,0
5120275,0
5120276,0
5120284,0
5120285,0
5120286,0
5120287,0
5120288,C
5120289,C
5120291,C
5120292,C
5120293,C
5120294,C
5120295,C
5120296,C
5120297,C
5120298,0
5120299,X
5120300,0
5120301,0
5120302,C
5120304,C
5120305,C
5120306,X
5120307,0
5120308,0
5120309,C
5120310,X
5120311,C
5120312,C
5120313,C
5120314,C
5120315,C
5120317,C
5120319,C
5120320,0
5120321,C
5120323,C
5120324,C
5120325,C
5120326,0
5120327,C
5120328,C
5120329,C
5120330,C
5120331,C
5120332,C
5120333,X
5120334,C
5120335,C
5120336,0
5120337,C
5120338,0
5120339,0
5120341,X
5120346,C
5120347,0
5120358,C
5120359,C
5120360,X
5120363,0
5120364,0
5120365,0
5120366,C
5120367,X
5120369,X
5120370,0
5120375,C
5120376,C
5120378,0
5120379,0
5120380,C
5120381,C
5120382,0
5120383,0
5120384,C
5120385,C
5120386,C
5120387,X
5120391,C
5120392,X
5120393,C
5120394,C
5120395,X
5120396,C
5120397,C
5120398,X
5120399,0
5120402,C
5120403,C
5120407,C
5120410,C
5120411,0
5120412,0
5120413,0
5120414,0
5120415,0
5120416,C
5120417,X
5120418,C
5120420,C
5120421,0
5120422,C
5120424,X
5120425,X
5120426,0
5120427,X
5120428,C
5120429,C
5120430,C
5120431,0
5120433,X
5120434,X
5120435,C
5120436,C
5120437,C
5120438,C
5120439,X
5120440,C
5120442,C
5120443,C
5120444,C
5120445,C
5120447,C
5120449,X
5120450,0
5120454,C
5120455,C
5120456,C
5120459,0
5120460,0
5120466,C
5120468,C
5120469,C
5120470,C
5120471,C
5120472,C
5120473,C
5120474,C
5120475,X
5120476,X
5120477,X
5120478,C
5120479,X
5120480,X
5120481,C
5120482,C
5120483,X
5120484,C
5120485,0
5120486,C
5120487,X
5120488,C
5120492,X
5120493,X
5120494,X
5120495,X
5120496,C
5120497,0
5120498,C
5120499,C
5120500,X
5120501,0
5120503,0
5120504,0
5120505,C
5120506,X
5120508,C
5120509,C
5120510,0
5120511,X
5120513,C
5120514,C
5120516,C
5120517,C
5120518,C
5120519,X
5120524,X
5120525,C
5120527,C
5120528,C
5120529,X
5120530,X
5120535,C
5120536,C
5120537,C
5120538,C
5120539,C
5120540,C
5120541,C
5120542,C
5120543,X
5120544,0
5120546,X
5120547,X
5120548,C
5120549,C
5120550,C
5120551,C
5120552,X
5120553,X
5120554,C
5120557,C
5120558,X
5120559,X
5120560,X
5120561,X
5120562,X
5120563,X
5120564,X
5120565,X
5120567,X
5120570,X
5120571,C
5120572,X
5120573,C
5120574,0
5120575,0
5120576,0
5120577,C
5120578,C
5120579,X
5120580,X
5120582,C
5120583,C
5120584,C
5120585,C
5120587,C
5120588,C
5120590,0
5120591,0
5120595,C
5120596,X
5120597,C
5120598,0
5120599,C
5120601,C
5120603,C
5120605,0
5120606,C
5120607,1
5120608,X
5120612,C
5120614,C
5120615,0
5120616,X
5120617,X
5120618,C
5120619,X
5120621,X
5120623,X
5120624,X
5120625,C
5120627,C
5120629,X
5120630,C
5120631,C
5120632,C
5120633,C
5120634,C
5120635,C
5120636,X
5120637,X
5120640,C
5120641,C
5120642,X
5120643,0
5120644,C
5120645,0
5120646,0
5120647,C
5120648,C
5120649,X
5120650,C
5120651,0
5120652,X
5120653,C
5120656,0
5120658,X
5120659,X
5120661,X
5120662,X
5120664,X
5120666,0
5120667,X
5120668,X
5120669,C
5120670,X
5120671,0
5120672,0
5120673,C
5120674,X
5120675,C
5120680,C
5120681,C
5120682,C
5120683,0
5120684,0
5120686,X
5120688,C
5120689,0
5120690,X
5120691,C
5120692,X
5120693,C
5120694,X
5120696,C
5120697,C
5120698,C
5120699,1
5120700,0
5120701,X
5120702,C
5120703,C
5120704,C
5120705,C
5120708,C
5120709,C
5120710,C
5120711,X
5120712,0
5120714,X
5120718,C
5120719,C
5120721,C
5120723,C
5120724,C
5120725,C
5120727,C
5120729,C
5120730,C
5120731,0
5120732,X
5120733,C
5120734,X
5120737,C
5120738,0
5120740,C
5120741,X
5120742,0
5120743,X
5120744,C
5120746,1
5120747,0
5120748,X
5120749,X
5120750,C
5120751,C
5120752,X
5120754,X
5120755,C
5120756,0
5120758,X
5120759,C
5120760,C
5120761,0
5120762,C
5120763,C
5120764,X
5120765,X
5120768,C
5120769,X
5120772,0
5120773,0
5120774,X
5120775,C
5120776,C
5120778,0
5120779,0
5120781,0
5120783,0
5120784,0
5120786,X
5120789,X
5120791,X
5120792,X
5120795,X
5120796,X
5120797,X
5120798,X
5120799,X
5120800,X
5120801,C
5120802,C
5120803,C
5120804,C
5120807,C
5120808,C
5120809,X
5120810,C
5120811,C
5120812,C
5120813,C
5120814,C
5120819,X
5120822,C
5120823,C
5120824,C
5120825,C
5120826,C
5120827,X
5120828,X
5120829,X
5120830,C
5120831,X
5120835,C
5120837,X
5120838,C
5120839,C
5120840,C
5120841,C
5120842,0
5120843,X
5120844,0
5120845,0
5120846,0
5120847,X
5120848,0
5120849,C
5120850,X
5120856,C
5120857,0
5120858,X
5120859,X
5120860,C
5120862,0
5120863,X
5120865,X
5120866,C
5120868,0
5120869,X
5120870,0
5120871,C
5120872,C
5120874,X
5120875,X
5120878,C
5120879,0
5120880,X
5120881,X
5120882,X
5120883,X
5120884,X
5120888,C
5120889,C
5120890,1
5120891,0
5120894,0
5120904,C
5120906,C
5120907,0
5120908,C
5120909,C
5120910,C
5120911,X
5120912,C
5120913,C
5120914,C
5120915,C
5120916,C
5120917,0
5120918,X
5120919,0
5120920,X
5120921,C
5120922,0
5120923,0
5120924,C
5120925,C
5120926,X
5120927,0
5120928,C
5120929,0
5120930,0
5120931,0
5120932,C
5120933,X
5120935,X
5120936,X
5120937,X
5120938,X
5120939,X
5120940,X
5120941,C
5120942,C
5120943,0
5120944,X
5120945,0
5120946,0
5120947,C
5120948,X
5120949,C
5120950,0
5120951,0
5120952,0
5120953,0
5120954,0
5120955,0
5120956,0
5120957,C
5120958,C
5120959,C
5120960,C
5120961,X
5120962,C
5120963,C
5120965,C
5120966,C
5120967,0
5120968,C
5120969,X
5120970,X
5120971,C
5120972,C
5120973,X
5120974,X
5120976,X
5120979,X
5120980,X
5120981,X
5120982,X
5120983,C
5120985,0
5120986,C
5120987,C
5120988,C
5120989,C
5120990,C
5120991,C
5120992,C
5120993,C
5120994,C
5120995,0
5120996,X
5120997,X
5120998,0
5121000,C
5121001,C
5121002,C
5121003,C
5121004,C
5121005,C
5121006,X
5121007,0
5121008,0
5121009,X
5121010,0
5121011,C
5121012,C
5121013,C
5121014,C
5121015,C
5121019,X
5121023,C
5121025,C
5121026,C
5121027,C
5121028,C
5121029,X
5121030,X
5121031,0
5121035,C
5121036,C
5121037,0
5121038,C
5121039,0
5121040,C
5121041,X
5121042,X
5121046,0
5121047,C
5121050,C
5121051,X
5121052,0
5121055,C
5121057,X
5121058,C
5121059,C
5121060,0
5121061,0
5121062,0
5121063,C
5121064,C
5121067,C
5121068,0
5121069,0
5121070,C
5121071,C
5121072,C
5121078,0
5121079,X
5121080,C
5121084,0
5121085,0
5121086,X
5121087,C
5121088,C
5121089,0
5121090,0
5121091,0
5121092,C
5121093,C
5121094,X
5121099,X
5121100,X
5121101,C
5121104,C
5121105,C
5121106,X
5121107,C
5121108,C
5121109,0
5121110,0
5121111,0
5121112,X
5121113,C
5121114,C
5121115,C
5121116,C
5121117,0
5121118,0
5121119,C
5121120,X
5121121,0
5121122,C
5121123,C
5121124,X
5121126,X
5121127,C
5121128,X
5121129,0
5121130,C
5121131,C
5121132,C
5121133,C
5121134,C
5121136,X
5121137,0
5121138,X
5121146,C
5121147,X
5121148,C
5121149,X
5121150,0
5121151,X
5121152,C
5121153,C
5121154,C
5121160,C
5121162,C
5121164,X
5121165,X
5121166,1
5121167,0
5121170,C
5121172,0
5121173,0
5121175,C
5121176,C
5121177,C
5121178,X
5121179,0
5121181,C
5121182,X
5121183,C
5121184,C
5121185,C
5121186,C
5121187,C
5121191,C
5121193,C
5121195,X
5121196,X
5121197,0
5121198,C
5121199,C
5121200,0
5121201,X
5121202,X
5121203,C
5121204,C
5121205,0
5121207,C
5121208,X
5121209,X
5121210,0
5121212,X
5121213,X
5121214,X
5121215,X
5121216,X
5121217,X
5121218,X
5121219,X
5121220,X
5121221,X
5121222,0
5121223,X
5121224,X
5121225,C
5121226,X
5121227,C
5121228,X
5121229,C
5121230,C
5121231,C
5121232,C
5121233,C
5121234,X
5121235,C
5121236,C
5121237,C
5121238,0
5121239,0
5121240,X
5121241,X
5121242,X
5121243,X
5121244,C
5121250,C
5121253,C
5121254,C
5121255,C
5121256,C
5121258,C
5121259,C
5121260,0
5121261,X
5121262,X
5121263,0
5121265,C
5121266,X
5121267,C
5121268,C
5121269,0
5121270,0
5121271,C
5121272,0
5121274,X
5121275,0
5121276,0
5121277,C
5121278,C
5121279,C
5121280,0
5121281,0
5121282,0
5121284,C
5121285,C
5121286,C
5121289,X
5121290,C
5121291,X
5121292,0
5121293,X
5121294,X
5121295,C
5121296,C
5121298,C
5121299,X
5121300,0
5121301,X
5121302,X
5121303,X
5121306,C
5121307,C
5121308,C
5121309,C
5121310,C
5121311,C
5121312,C
5121313,C
5121314,C
5121315,C
5121316,0
5121319,X
5121320,0
5121321,0
5121323,0
5121324,X
5121326,X
5121328,0
5121329,X
5121330,X
5121331,X
5121332,C
5121333,0
5121334,X
5121335,X
5121339,C
5121340,C
5121341,C
5121342,C
5121343,C
5121344,C
5121345,C
5121346,C
5121347,C
5121349,0
5121350,X
5121351,X
5121352,0
5121353,C
5121354,C
5121355,X
5121356,X
5121357,C
5121358,X
5121359,C
5121360,C
5121361,0
5121362,C
5121363,C
5121364,C
5121365,C
5121366,C
5121368,X
5121369,X
5121370,0
5121371,X
5121372,1
5121373,C
5121374,C
5121375,C
5121376,X
5121377,C
5121378,C
5121379,C
5121380,C
5121381,C
5121382,C
5121383,C
5121384,C
5121385,C
5121386,C
5121387,X
5121388,0
5121389,X
5121390,0
5121391,0
5121392,X
5121394,C
5121395,0
5121396,0
5121397,X
5121398,C
5121399,C
5121400,C
5121402,C
5121405,C
5121406,C
5121407,C
5121408,0
5121409,0
5121410,0
5121411,0
5121412,X
5121413,C
5121414,C
5121415,C
5121417,X
5121418,C
5121419,C
5121420,C
5121421,C
5121424,0
5121425,X
5121427,C
5121429,0
5121430,X
5121431,C
5121433,X
5121435,X
5121438,C
5121439,C
5121441,0
5121442,X
5121445,C
5121446,C
5121447,C
5121449,0
5121451,C
5121459,X
5121461,X
5121462,C
5121463,C
5121464,C
5121467,C
5121472,C
5121473,C
5121474,C
5121475,C
5121476,C
5121478,1
5121479,0
5121480,1
5121481,C
5121482,C
5121483,X
5121484,C
5121485,0
5121486,0
5121487,C
5121488,X
5121489,X
5121490,X
5121491,X
5121493,X
5121494,0
5121495,X
5121496,C
5121497,0
5121498,C
5121499,C
5121500,C
5121501,0
5121502,X
5121503,0
5121504,X
5121506,C
5121507,X
5121508,X
5121509,C
5121510,C
5121511,C
5121515,X
5121516,X
5121517,X
5121518,0
5121521,0
5121522,0
5121523,C
5121524,C
5121526,C
5121527,X
5121528,X
5121530,C
5121531,C
5121533,C
5121534,C
5121535,X
5121536,0
5121537,C
5121544,0
5121545,X
5121549,C
5121550,C
5121551,0
5121552,0
5121553,C
5121554,C
5121555,C
5121556,C
5121557,C
5121558,C
5121561,C
5121562,C
5121563,C
5121564,C
5121566,C
5121567,C
5121568,X
5121569,X
5121570,C
5121571,C
5121572,C
5121573,C
5121574,C
5121575,C
5121576,0
5121578,C
5121579,C
5121580,C
5121581,C
5121582,C
5121583,0
5121584,C
5121586,C
5121587,0
5121588,X
5121589,X
5121590,X
5121591,X
5121592,C
5121593,X
5121594,C
5121595,1
5121596,1
5121597,1
5121598,C
5121599,C
5121600,C
5121601,C
5121602,C
5121603,C
5121604,X
5121605,X
5121610,0
5121611,0
5121612,C
5121613,C
5121614,X
5121615,C
5121616,C
5121617,C
5121618,0
5121619,C
5121621,X
5121622,0
5121626,C
5121629,0
5121630,X
5121634,C
5121635,X
5121637,C
5121638,C
5121639,C
5121640,C
5121641,C
5121642,0
5121643,C
5121644,0
5121645,C
5121646,C
5121651,C
5121652,X
5121654,X
5121655,0
5121657,C
5121658,X
5121659,C
5121660,X
5121661,0
5121662,0
5121663,X
5121664,C
5121665,C
5121666,0
5121667,C
5121668,C
5121669,C
5121670,X
5121671,0
5121672,X
5121673,X
5121674,C
5121675,C
5121676,C
5121677,C
5121678,0
5121680,C
5121681,X
5121682,C
5121683,X
5121684,C
5121685,C
5121686,C
5121687,C
5121688,0
5121689,0
5121690,0
5121691,0
5121692,X
5121693,1
5121694,C
5121695,C
5121696,C
5121697,0
5121698,0
5121699,0
5121700,X
5121701,X
5121703,C
5121704,X
5121705,0
5121706,C
5121708,0
5121709,0
5121710,0
5121711,X
5121712,C
5121713,0
5121715,C
5121717,C
5121718,C
5121719,C
5121721,C
5121722,C
5121723,0
5121724,0
5121725,C
5121726,0
5121727,0
5121733,C
5121734,C
5121735,C
5121737,C
5121739,X
5121744,C
5121745,C
5121746,C
5121747,X
5121748,0
5121749,X
5121750,0
5121751,C
5121753,C
5121754,X
5121755,C
5121757,0
5121758,C
5121759,C
5121760,C
5121761,C
5121762,C
5121763,0
5121764,0
5121766,0
5121767,X
5121768,0
5121769,C
5121770,C
5121772,0
5121773,X
5121774,0
5121776,0
5121777,X
5121778,X
5121781,X
5121783,C
5121784,C
5121785,0
5121786,C
5121787,C
5121788,C
5121789,C
5121791,X
5121792,0
5121793,X
5121794,C
5121795,C
5121796,X
5121797,0
5121798,0
5121799,C
5121801,C
5121802,C
5121803,0
5121804,X
5121805,C
5121806,C
5121807,C
5121808,0
5121809,C
5121810,X
5121811,X
5121812,0
5121813,0
5121814,C
5121815,0
5121816,C
5121817,C
5121819,C
5121820,X
5121821,X
5121822,C
5121823,0
5121824,0
5121825,X
5121826,X
5121827,C
5121828,C
5121829,C
5121830,C
5121831,1
5121832,X
5121833,X
5121834,X
5121837,C
5121838,X
5121842,C
5121843,0
5121844,0
5121845,X
5121846,0
5121849,C
5121850,C
5121851,0
5121852,C
5121855,C
5121856,0
5121857,0
5121858,0
5121860,C
5121862,X
5121864,X
5121866,C
5121867,C
5121868,X
5121869,0
5121870,X
5121871,X
5121872,X
5121873,X
5121874,C
5121875,C
5121876,X
5121878,C
5121879,C
5121880,X
5121881,C
5121882,C
5121883,C
5121884,C
5121885,C
5121886,C
5121887,X
5121888,C
5121889,0
5121890,0
5121892,C
5121893,X
5121894,0
5121899,C
5121901,C
5121902,C
5121907,0
5121908,C
5121911,X
5121912,X
5121915,C
5121918,C
5121919,X
5121920,C
5121921,X
5121922,C
5121923,C
5121924,C
5121925,X
5121926,X
5121927,X
5121928,X
5121929,X
5121930,X
5121931,C
5121933,C
5121934,0
5121935,X
5121936,C
5121942,X
5121944,C
5121946,C
5121947,C
5121948,X
5121949,X
5121950,0
5121951,C
5121952,X
5121953,X
5121954,C
5121955,C
5121956,C
5121958,X
5121959,0
5121960,C
5121961,C
5121963,C
5121965,X
5121966,0
5121967,C
5121968,C
5121969,C
5121970,0
5121971,X
5121972,C
5121973,C
5121978,0
5121979,X
5121980,C
5121981,0
5121982,0
5121983,C
5121984,0
5121985,C
5121986,C
5121987,C
5121988,C
5121989,C
5121990,C
5121991,C
5121992,X
5121993,C
5121994,X
5121995,C
5121998,C
5121999,C
5122000,C
5122001,C
5122002,X
5122003,C
5122005,X
5122007,0
5122010,C
5122011,C
5122012,0
5122013,0
5122014,0
5122015,0
5122016,C
5122017,0
5122018,C
5122019,C
5122020,C
5122021,C
5122022,C
5122023,C
5122024,C
5122025,X
5122026,C
5122027,0
5122030,C
5122032,C
5122033,C
5122034,C
5122035,C
5122036,C
5122040,C
5122041,C
5122042,0
5122047,C
5122048,0
5122050,C
5122051,C
5122052,0
5122055,C
5122056,C
5122057,C
5122058,C
5122059,0
5122060,C
5122061,C
5122062,C
5122063,C
5122065,C
5122066,X
5122067,C
5122068,0
5122069,C
5122070,C
5122072,C
5122073,C
5122074,1
5122075,X
5122076,C
5122077,X
5122078,0
5122079,0
5122080,0
5122081,C
5122082,C
5122083,C
5122084,0
5122087,0
5122090,C
5122095,C
5122096,C
5122097,C
5122099,X
5122100,0
5122101,X
5122102,C
5122103,C
5122104,X
5122105,C
5122106,0
5122107,C
5122108,C
5122109,C
5122110,C
5122111,C
5122112,C
5122113,0
5122114,0
5122115,0
5122122,C
5122123,X
5122124,C
5122125,X
5122126,C
5122128,C
5122129,C
5122130,X
5122131,C
5122132,0
5122133,1
5122134,C
5122135,C
5122136,C
5122138,0
5122139,0
5122140,C
5122145,C
5122148,C
5122153,C
5122154,C
5122156,X
5122157,0
5122158,C
5122159,X
5122160,X
5122161,0
5122162,1
5122163,0
5122164,X
5122165,C
5122166,C
5122167,0
5122168,C
5122169,C
5122170,0
5122171,C
5122172,0
5122173,X
5122174,C
5122175,C
5122176,X
5122177,0
